timestamps population node_ids
8681.500000014013 V1 340
8701.00000001373 V1 340
8716.900000013498 V1 340
8796.800000012336 V1 340
8709.20000001361 V1 339
8718.10000001348 V1 344
8827.300000011892 V1 332
8720.700000013443 V1 332
8715.800000013514 V1 324
8733.600000013255 V1 324
8785.100000012506 V1 324
8805.800000012205 V1 324
8823.600000011946 V1 324
8608.90000001507 V1 325
8636.800000014664 V1 325
8663.300000014278 V1 325
8695.600000013808 V1 325
8716.400000013506 V1 325
8791.900000012407 V1 325
8858.000000011445 V1 325
8617.000000014952 V1 326
8639.700000014622 V1 326
8654.600000014405 V1 326
8685.500000013955 V1 326
8703.500000013693 V1 326
8718.10000001348 V1 326
8738.000000013191 V1 326
8801.30000001227 V1 326
8819.100000012011 V1 326
8704.800000013674 V1 324
8610.700000015044 V1 327
8688.500000013912 V1 324
8636.500000014668 V1 324
8877.500000011161 V1 321
8967.800000009847 V1 321
8615.200000014978 V1 322
8638.600000014638 V1 322
8655.500000014392 V1 322
8690.300000013885 V1 322
8710.60000001359 V1 322
8725.800000013369 V1 322
8797.20000001233 V1 322
8813.100000012098 V1 322
8613.800000014999 V1 323
8633.300000014715 V1 323
8648.1000000145 V1 323
8664.300000014264 V1 323
8697.000000013788 V1 323
8709.500000013606 V1 323
8723.100000013408 V1 323
8790.900000012422 V1 323
8810.500000012136 V1 323
8829.200000011864 V1 323
8620.400000014903 V1 324
8654.000000014414 V1 324
8638.40000001464 V1 327
8654.700000014403 V1 327
8695.600000013808 V1 327
8714.900000013527 V1 330
8728.400000013331 V1 330
8792.700000012395 V1 330
8842.000000011678 V1 330
8606.700000015102 V1 331
8638.100000014645 V1 331
8654.100000014412 V1 331
8673.800000014126 V1 331
8696.100000013801 V1 331
8713.40000001355 V1 331
8731.000000013293 V1 331
8790.800000012423 V1 331
